,played_at,track_name,explicit,duration_ms,type,playlist_url
2391,2017-04-22T21:31:30.532Z,Aloof,False,76190,playlist,
2392,2017-06-06T06:45:27.110Z,Shanti Power,False,422506,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
2393,2017-04-03T19:45:07.550Z,The Message,False,430013,playlist,
2394,2017-04-16T20:09:00.565Z,Kaleidoscope,False,470343,album,
2395,2017-04-24T13:17:24.357Z,Police And Thieves,False,239800,,
2396,2017-04-21T17:43:55.408Z,Gimme Danger - Iggy Pop Mix,False,213093,,
2397,2017-06-12T17:05:18.189Z,"Sad Days, Lonely Nights - Full Band Version",False,262200,,
2398,2017-04-19T11:48:01.755Z,Thunderstruck,False,292880,playlist,
2399,2017-05-28T15:24:38.012Z,Celestial Visions,False,350413,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX55dNU0PWnO5
2400,2017-05-19T09:12:33.624Z,"Jamming - Live At Rainbow Theatre, London / 1977",False,384040,playlist,
2401,2017-04-09T21:41:17.059Z,No Cocaine,False,254906,playlist,
2402,2017-04-10T09:23:01.244Z,God Make Me Funky,False,579533,playlist,
2403,2017-04-23T19:58:15.386Z,Beyond the Fields,False,371320,playlist,
2404,2017-05-21T19:49:10.372Z,Akkezdet,True,298520,artist,
2405,2017-06-13T11:22:22.971Z,Think Twice - Original 2002 Version,False,374453,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2406,2017-05-22T21:42:17.871Z,Just Can't Win,False,243596,,
2407,2017-04-14T19:48:19.238Z,7/11,False,213506,playlist,
2408,2017-04-14T22:02:00.419Z,I Love to Move In Here,False,284546,playlist,
2409,2017-04-16T11:46:32.119Z,Tiger Rag,False,185426,playlist,
2410,2017-06-21T06:56:32.021Z,Personal Design,False,443586,playlist,https://open.spotify.com/user/11161445590/playlist/3j4Ul4wQZjcAcJzRiZL6rg
2411,2017-04-19T21:06:19.286Z,Be Thankful for What You Got (Pt. 1 & Pt. 2),False,429371,playlist,
2412,2017-05-09T22:21:42.481Z,Angels / Your Love,False,314680,playlist,
2413,2017-05-12T09:41:15.167Z,Something's Gotta Give,False,123600,,
2414,2017-04-10T19:09:37.800Z,Creation,False,305000,album,
2415,2017-04-08T17:37:41.155Z,HUMBLE.,True,177604,playlist,
2416,2017-04-09T18:40:29.563Z,What's Your Fantasy (Featuring Shawna),True,275906,playlist,
2417,2017-06-12T17:16:27.771Z,Most Things Haven't Worked Out,False,367000,,
2418,2017-06-27T04:18:21.805Z,Suspended in the brightness,False,568066,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2419,2017-04-16T21:18:46.042Z,Burn in Hell,False,464106,album,
2420,2017-06-27T06:48:25.343Z,Ta Moko,False,652160,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2421,2017-04-13T19:17:57.466Z,Fairchild,False,333826,playlist,
2422,2017-05-17T06:50:50.353Z,Dr. Banard,True,155402,playlist,
2423,2017-05-23T06:51:53.740Z,2 Ponttal,True,178373,album,https://open.spotify.com/album/2muudqrKuhoQaMrsTlkEEP
2424,2017-04-14T13:43:04.413Z,Solitude - Original Mix,False,586098,album,
2425,2017-05-23T21:30:36.660Z,Bend the Future,False,513865,,
2426,2017-04-13T20:40:15.462Z,Prime Time,True,82733,album,
2427,2017-06-23T19:16:04.082Z,Capricorn,False,491506,playlist,https://open.spotify.com/user/1170891844/playlist/5w75qWvgYJPlowqC1DYUIR
2428,2017-06-28T19:22:57.632Z,Da B Side - Squeaky Clean,False,223693,album,https://open.spotify.com/album/2ELLu16F9TTREQuU4OuAnN
2429,2017-04-11T09:19:24.971Z,Go to Work feat. The Pimps of Joytime - Hot Toddy Remix,False,453500,playlist,
2430,2017-04-26T11:49:35.602Z,FEEL.,True,214826,album,
2431,2017-04-21T21:42:04.376Z,A World Alone,False,294222,playlist,
2432,2017-04-11T07:49:13.927Z,Party&bullshit,True,168557,playlist,
2433,2017-06-08T06:57:19.669Z,This Is How I Feel,False,371896,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2434,2017-05-19T07:51:40.844Z,Second Home By The Sea,False,366320,album,
2435,2017-04-24T08:13:31.379Z,Iron Bars - Main,False,255040,playlist,
2436,2017-06-05T11:25:33.157Z,Wandering Sadhu,False,341608,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
2437,2017-05-22T11:20:38.964Z,No One's Gonna Love You - Live from Spotify Sweden,False,239080,,
2438,2017-04-05T11:50:43.113Z,Isombard,False,221253,playlist,
2439,2017-06-12T08:27:17.292Z,Waiting Around,False,323640,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2440,2017-06-12T06:32:24.066Z,Love and Happiness,False,321795,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2441,2017-04-12T20:58:20.576Z,Childhood Dreams,False,187805,playlist,
2442,2017-05-09T18:56:16.398Z,I've Got a Feelin',False,220533,playlist,
2443,2017-04-06T09:26:29.402Z,Ride Wit Me - Album Version/Edited,False,290173,playlist,
2444,2017-05-28T17:10:13.864Z,A Beautiful Eve,False,258496,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX55dNU0PWnO5
2445,2017-05-28T15:31:44.512Z,Heart Of A Dreamer,False,253103,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX55dNU0PWnO5
2446,2017-04-23T19:37:15.244Z,Tierra Azul,False,415497,playlist,
2447,2017-04-21T07:32:28.656Z,Whiskey Man,False,344293,album,
2448,2017-04-05T11:31:15.961Z,Slide To The Side,False,226083,playlist,
2449,2017-05-23T19:02:59.310Z,Fight to Survive,True,236800,album,https://open.spotify.com/album/3naxO4ZMrfJqEpEKjkVvlH
2450,2017-06-28T19:02:14.850Z,Fucking in Heaven,True,234880,album,https://open.spotify.com/album/2ELLu16F9TTREQuU4OuAnN
2451,2017-06-27T12:22:20.398Z,Mescaline - Original Mix,False,391800,playlist,https://open.spotify.com/user/1166777603/playlist/78CnfaxoM4CZ3RJgZyj1HH
2452,2017-04-21T09:19:04.502Z,Tuff Love,False,310493,album,
2453,2017-04-09T21:33:40.459Z,Shimmy Shimmy Ya,False,176066,playlist,
2454,2017-04-10T08:13:44.006Z,Walk Tall - Live,False,314093,playlist,
2455,2017-04-02T20:51:06.348Z,Mama's Don't Let Your Babies Grow Up To Be Cowboys,False,200693,playlist,
2456,2017-06-02T13:27:25.444Z,Best Show in Town,False,424529,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0QjPZU2mNSeDJTKisb9kNw
2457,2017-06-21T20:35:16.340Z,Duele,False,225140,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXbd3n9ltn0q5v
2458,2017-04-29T13:36:31.614Z,I Can't Be Satisfied,False,164666,playlist,
2459,2017-04-06T07:44:47.247Z,Where the Party At,False,232573,playlist,
2460,2017-06-19T08:23:53.647Z,It Ain't Me (with Selena Gomez),False,220780,playlist,https://open.spotify.com/user/1170891844/playlist/2owxd85nzUvvqI9zf7r4xp
2461,2017-04-19T09:46:43.702Z,I Love Baby Cheesy - Afro-European Remix,False,257066,album,
2462,2017-04-21T21:09:43.698Z,Slide Away - Remastered,False,392306,playlist,
2463,2017-04-25T08:13:21.138Z,Liberated from the Negative,False,304000,album,
2464,2017-06-21T21:13:55.144Z,Storm Cloud,False,264333,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXbd3n9ltn0q5v
2465,2017-05-02T18:46:23.363Z,Inner City Blues (Make Me Wanna Holler),False,331960,playlist,
2466,2017-05-09T21:32:15.331Z,Running the Mardi Gras,False,203302,playlist,
2467,2017-06-12T06:09:49.126Z,That's the Joint - Remix,False,353466,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2468,2017-04-11T09:11:50.799Z,The Thrill Is Gone,False,324426,playlist,
2469,2017-06-04T16:22:29.766Z,The Sounds Of Breaking Up - Dark Alley Mix,False,104293,album,https://open.spotify.com/album/1FptUZwFKpRFza1EfkIvOg
2470,2017-04-11T07:55:33.619Z,We Are Mirage,False,379500,playlist,
2471,2017-04-06T07:33:17.268Z,Shape of You,False,233712,playlist,
2472,2017-05-02T17:58:41.393Z,Bumpy's Lament,False,261333,playlist,
2473,2017-05-09T21:45:08.519Z,Inspiration Information,False,252200,playlist,
2474,2017-06-05T13:01:34.223Z,Zero - Outsiders Remix,False,419154,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
2475,2017-04-04T13:03:29.265Z,Hung Up On My Baby,False,376213,,
2476,2017-05-19T09:32:09.930Z,Children Of The Last Generation,False,632800,album,
2477,2017-05-12T15:15:38.222Z,Valdez Off Crenshaw,False,271080,playlist,
2478,2017-04-21T20:51:29.464Z,Mathar,False,223573,playlist,
2479,2017-05-12T09:12:58.299Z,Walkin' Shoes - 1998 Digital Remaster,False,193666,,
2480,2017-05-09T21:09:06.658Z,Dedicated,False,235960,playlist,
2481,2017-04-19T11:58:06.287Z,Sword Souls - UNKLE Remix,False,466957,album,
2482,2017-06-27T06:54:19.376Z,Laguna,False,353493,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2483,2017-06-07T13:02:31.240Z,Fereek,False,280306,album,https://open.spotify.com/album/3APzha7n0cOFqWyk6rQJhj
2484,2017-04-14T11:27:59.883Z,Wainan Adobat,False,272670,playlist,
2485,2017-04-25T11:51:39.610Z,Ketiné,False,431906,album,
2486,2017-04-04T13:11:52.004Z,Get The Funk Out Ma Face,False,147000,,
2487,2017-04-13T20:43:26.430Z,Show Down,False,107866,album,
2488,2017-04-19T09:53:03.607Z,Harvey and the Old Ones - Live 2001,False,379823,album,
2489,2017-05-12T09:53:54.982Z,I've Grown Accustomed To Her Face - 1990 Remix/Remaster,False,184840,,
2490,2017-05-17T15:32:04.429Z,Satisfied?,True,275080,playlist,
2491,2017-04-16T19:13:49.281Z,Pony,False,251733,,
2492,2017-05-22T08:53:31.573Z,People In Tha Middle,False,302138,playlist,
2493,2017-05-14T10:50:13.645Z,Bluebird,False,220413,playlist,
2494,2017-04-22T18:05:56.836Z,Clocks,False,307879,,
2495,2017-04-16T11:59:00.914Z,Amapola (Pretty Little Poppy),False,179040,playlist,
2496,2017-05-19T06:47:15.930Z,Your Love Is Mine featuring Corinne Bailey Rae (Nostalgia 77 Remix),False,197653,,
2497,2017-04-03T19:24:27.447Z,"Warm It Up, Kane",False,254026,playlist,
2498,2017-04-26T11:42:31.158Z,YAH.,True,160293,album,
2499,2017-04-18T08:45:01.873Z,Aint Nothin Like Hip Hop (Jazz Remix),False,301000,playlist,
2500,2017-04-21T21:59:04.154Z,"One Scotch, One Bourbon, One Beer - Bonus track",False,254200,playlist,
2501,2017-04-05T07:25:40.723Z,Huele a Mariacachafa (feat. The Caribbean Ravers),True,216306,album,
2502,2017-06-08T11:32:39.196Z,September,False,391105,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2503,2017-04-22T17:12:40.591Z,Bad Penny,False,234521,,
2504,2017-04-14T10:52:46.254Z,Rajaat Laayoun,False,328850,playlist,
2505,2017-06-12T11:05:04.564Z,The Great Drum + Bass Swindle (Logistics Remix),False,359466,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2506,2017-05-28T11:57:40.730Z,Habiba,True,215978,playlist,https://open.spotify.com/user/1170891844/playlist/5ZSewQun1V59quoFUx23UF
2507,2017-04-10T19:00:42.898Z,Pressure,False,232840,album,
2508,2017-06-24T18:45:15.042Z,See You Leave,True,299320,playlist,https://open.spotify.com/user/1170891844/playlist/29XAftFCmwVBJ64ROX8gzA
2509,2017-06-24T23:18:00.661Z,Green River,False,150883,playlist,https://open.spotify.com/user/1170891844/playlist/6LLD97iHPZRTGXixrrkqq5
2510,2017-06-05T11:24:07.729Z,Think About Me,True,246258,playlist,https://open.spotify.com/user/rayscheijgrond/playlist/64sIrb0wfsN3ckkHxVHoHI
2511,2017-05-19T06:51:28.871Z,Perfect World,False,384426,playlist,
2512,2017-04-05T21:26:45.056Z,Don't Leave Me Here,False,301373,,
2513,2017-04-10T13:41:52.087Z,Eind Decembertje,False,105112,playlist,
2514,2017-06-26T11:06:36.124Z,Le Vicomte,False,322973,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2515,2017-04-05T19:44:17.698Z,Sleepyhead,False,174760,,
2516,2017-05-22T09:31:28.232Z,You'll Never Find,False,263040,playlist,
2517,2017-04-15T14:48:16.627Z,World's In A Tangle,False,325693,playlist,
2518,2017-05-10T08:01:32.525Z,Elders,False,456000,album,
2519,2017-04-18T13:58:35.515Z,Born To Roll,True,254573,playlist,
2520,2017-06-23T19:53:22.449Z,Triptamine - Original Mix,False,413164,playlist,https://open.spotify.com/user/1170891844/playlist/5w75qWvgYJPlowqC1DYUIR
2521,2017-06-08T11:51:26.739Z,Femme Fatale,False,386221,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2522,2017-04-18T09:07:37.603Z,Memories Live,True,238573,playlist,
2523,2017-06-04T17:13:31.444Z,Tribal Shot,False,486333,album,https://open.spotify.com/album/1FptUZwFKpRFza1EfkIvOg
2524,2017-04-10T13:26:37.264Z,Crisp,False,239715,playlist,
2525,2017-04-09T19:34:14.475Z,Punkie,False,227760,playlist,
2526,2017-06-06T13:11:39.186Z,Mind=God - Original,False,560000,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
2527,2017-04-05T19:41:22.716Z,Move,False,187893,,
2528,2017-05-03T16:45:56.624Z,Mindenki valakié,False,253746,,
2529,2017-06-27T05:52:28.331Z,San Pedro,False,519946,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2530,2017-05-10T07:53:55.896Z,Family Forever,False,478293,album,
2531,2017-04-29T13:10:58.440Z,Night Walker,False,308560,,
2532,2017-05-19T08:28:40.529Z,Sad Days Lonely Nights,False,340640,album,
2533,2017-04-18T09:46:59.158Z,Nutshell,True,164926,playlist,
2534,2017-06-25T21:31:53.356Z,Drippy,False,536346,album,https://open.spotify.com/album/3xmoreNKcN0AL1GUt2X8Qq
2535,2017-05-08T16:13:08.275Z,Common Free Style,False,357640,playlist,
2536,2017-05-23T19:10:06.661Z,Drop Your Guns,False,224040,album,https://open.spotify.com/album/3naxO4ZMrfJqEpEKjkVvlH
2537,2017-06-19T08:36:32.683Z,Peace Frog,False,178773,playlist,https://open.spotify.com/user/1170891844/playlist/6LLD97iHPZRTGXixrrkqq5
2538,2017-05-03T16:40:58.970Z,Bumpy's Lament,False,261333,playlist,
2539,2017-04-15T14:32:52.741Z,Open Road,False,258730,playlist,
2540,2017-04-23T14:35:34.959Z,A Shower of Sparks,False,539840,playlist,
2541,2017-04-16T12:58:28.461Z,Just A Closer Walk With Thee,False,199773,playlist,
2542,2017-05-18T20:04:42.793Z,Knowing (That You Want Him),False,155026,,
2543,2017-04-26T12:21:11.336Z,XXX. FEAT. U2.,True,254200,album,
2544,2017-04-11T18:18:33.433Z,Pebbles On My Road,False,192529,,
2545,2017-04-25T08:41:57.706Z,Lost Myself,False,303200,album,
2546,2017-04-14T20:31:23.947Z,Don't Sit Under the Apple Tree (With Anyone Else but Me) - Remastered,False,193320,album,
2547,2017-04-21T20:02:56.087Z,Loving You Baby,False,212312,playlist,
2548,2017-04-21T15:42:40.317Z,Down In Mexico,False,196466,playlist,
2549,2017-04-23T20:45:51.271Z,Emergence,False,349493,playlist,
2550,2017-04-21T18:05:38.666Z,J.A.J.,False,144160,,
2551,2017-04-24T06:43:19.244Z,Iron Bars - Main,False,255040,playlist,
2552,2017-04-19T21:23:06.278Z,Heygana,False,358626,playlist,
2553,2017-04-29T13:16:59.431Z,Boom Boom,False,161426,playlist,
2554,2017-05-23T18:45:33.386Z,Lose to Find,False,197186,album,https://open.spotify.com/album/3naxO4ZMrfJqEpEKjkVvlH
2555,2017-04-05T12:02:39.838Z,Youth,False,230693,playlist,
2556,2017-05-23T09:50:11.299Z,Shotgun Blues,True,203000,album,https://open.spotify.com/album/5NL0MCTSbQtO13G62ofWAf
2557,2017-04-11T21:51:05.063Z,Them Shoes,False,348706,,
2558,2017-04-23T20:08:31.677Z,Bencalado,False,615772,playlist,
2559,2017-05-22T10:33:35.192Z,People Everywhere (Still Alive),False,159013,playlist,
2560,2017-04-13T19:15:58.366Z,The Age Of Love - Jam & Spoon Watch Out For Stella Mix,False,408773,playlist,
2561,2017-06-24T19:42:23.837Z,Atwer Abroba,False,427200,,
2562,2017-06-26T23:32:40.326Z,Controlling Your Dreams - Kumharas 6 Full version,False,396079,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2563,2017-05-20T17:53:00.650Z,Slim's Return,False,236306,playlist,
2564,2017-06-12T11:35:12.551Z,Side By Side,False,340114,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2565,2017-05-24T09:55:08.220Z,At Last - Single Version,False,182400,album,https://open.spotify.com/album/2pBhXw3Hi1hBf8FpAtE101
2566,2017-05-12T07:22:35.929Z,A Shower of Sparks,False,539840,,
2567,2017-04-16T19:02:27.625Z,Bitches N Marijuana,True,254693,playlist,
2568,2017-05-27T21:42:17.149Z,BLOOD.,True,118066,album,https://open.spotify.com/album/7wbJhbCvhPfbK1CLAkpq25
2569,2017-05-22T13:18:23.062Z,Rim Shot - Outro,False,139960,playlist,
2570,2017-06-26T13:32:54.331Z,Melody,False,199733,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2571,2017-04-24T13:13:24.172Z,The Payback,False,447373,,
2572,2017-04-10T14:31:23.793Z,Short Strokes,False,375613,playlist,
2573,2017-04-24T11:32:08.381Z,Everything Is Everything,False,275320,playlist,
2574,2017-05-22T10:29:17.188Z,WAKE Me Up,False,353706,playlist,
2575,2017-05-23T07:06:35.483Z,Van Egy Gádzsi,True,168533,album,https://open.spotify.com/album/2muudqrKuhoQaMrsTlkEEP
2576,2017-04-05T21:04:09.241Z,Blue And Lonesome,False,173760,,
2577,2017-04-16T13:27:46.353Z,It's Still Rock and Roll to Me,False,177266,playlist,
2578,2017-04-14T20:18:35.747Z,Shake Ya Ass,False,234733,playlist,
2579,2017-06-26T20:24:57.809Z,Raw Cuts #3,False,416346,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2580,2017-04-15T14:57:56.739Z,I Just Want To Make Love To You,False,169706,playlist,
2581,2017-04-22T18:55:58.320Z,"Un ballo in maschera, Act I: Act I Scene 1: Posa in pace (Dehorn, Ribbing, Oscar, Chorus)",False,105440,album,
2582,2017-06-07T12:48:12.829Z,Amarillo - Hernán Cattáneo Edit,False,337920,album,https://open.spotify.com/album/3APzha7n0cOFqWyk6rQJhj
2583,2017-04-03T20:38:07.066Z,Real Hip Hop (Prod. Phoniks),True,242677,playlist,
2584,2017-05-08T16:02:35.890Z,Soul Power '74,False,251640,playlist,
2585,2017-04-15T18:55:01.340Z,Blues for Mrs. Pauline / Leave My Boy Alown,False,431935,playlist,
2586,2017-04-23T20:32:59.315Z,Polustus Grytgol,False,566746,playlist,
2587,2017-04-16T19:06:29.431Z,Back Up,True,241266,playlist,
2588,2017-04-13T20:34:30.955Z,Wild For The Night,False,132893,album,
2589,2017-05-09T18:44:55.990Z,Be About You,False,248590,playlist,
2590,2017-05-25T09:11:30.733Z,Everyday Struggle,True,319400,album,https://open.spotify.com/album/2HTbQ0RHwukKVXAlTmCZP2
2591,2017-04-15T15:05:51.650Z,The Hunter,False,165600,playlist,
2592,2017-05-12T08:44:05.931Z,Whirly Bird - 1994 Remastered Version,False,231133,,
2593,2017-04-19T08:29:14.618Z,Ring The Alarm,False,187973,playlist,
2594,2017-06-02T13:45:10.509Z,Diplodocus,False,469167,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0QjPZU2mNSeDJTKisb9kNw
2595,2017-05-23T06:54:52.015Z,Újítanék,True,333373,album,https://open.spotify.com/album/2muudqrKuhoQaMrsTlkEEP
2596,2017-04-24T09:42:44.620Z,Keep Me in Mind,False,256373,playlist,
2597,2017-04-15T14:28:33.396Z,Who Says,False,175480,playlist,
2598,2017-05-27T21:35:54.892Z,"Run, Run, Run",False,158266,playlist,https://open.spotify.com/user/1170891844/playlist/29XAftFCmwVBJ64ROX8gzA
2599,2017-04-22T17:53:51.769Z,Gold Digger,True,207626,,
2600,2017-05-18T13:46:18.603Z,Mind Altering Technology - Original Mix,False,489931,album,
2601,2017-06-21T18:58:34.984Z,Euphoria,False,438857,album,https://open.spotify.com/album/71ln3BCNYaDMc1GJLZQ7pY
2602,2017-05-18T19:33:38.408Z,High Tops,False,163200,,
2603,2017-05-17T06:46:52.600Z,Satoshi Nakamoto (feat. Kennedy Jones),False,204027,playlist,
2604,2017-06-04T15:03:37.816Z,Deserted,False,284573,album,https://open.spotify.com/album/1FptUZwFKpRFza1EfkIvOg
2605,2017-05-02T19:11:28.500Z,Magic Mountain,False,262533,playlist,
2606,2017-05-19T06:32:49.065Z,A Tribute To My Friend Joe,False,234000,,
2607,2017-05-22T19:47:02.237Z,Stop the Rain,False,270346,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2608,2017-04-23T18:53:31.678Z,Crossroads Limiter,False,666750,playlist,
2609,2017-04-19T12:28:03.716Z,fabric,False,157637,album,
2610,2017-05-23T18:37:50.351Z,Time + Space,False,272733,album,https://open.spotify.com/album/3naxO4ZMrfJqEpEKjkVvlH
2611,2017-06-20T07:45:07.083Z,Psy Liberation - Original Mix,False,462000,playlist,https://open.spotify.com/user/11161445590/playlist/3j4Ul4wQZjcAcJzRiZL6rg
2612,2017-04-04T14:05:26.607Z,He'll Never Love You Like I Do,False,236306,,
2613,2017-04-02T20:41:57.236Z,The Letter (That Johnny Walker Read),False,230906,playlist,
2614,2017-04-24T10:07:57.964Z,Bold Soul Sister,False,152466,playlist,
2615,2017-04-09T18:14:17.723Z,They're Red Hot - SA.2627-1,False,178853,,
2616,2017-06-09T19:09:58.562Z,Complain,False,360544,playlist,https://open.spotify.com/user/1170891844/playlist/34Eiti0QsIeYOZOczaDXKm
2617,2017-04-22T21:03:59.634Z,Instrumental Romance,False,75789,playlist,
2618,2017-04-14T07:50:04.094Z,Black Woman Experience,False,334186,playlist,
2619,2017-04-11T21:42:31.104Z,The Sky Is Crying,False,166400,,
2620,2017-04-21T07:49:39.579Z,Caribbean Queen,False,314373,album,
2621,2017-05-18T09:50:09.846Z,Critical Beatdown,False,222840,playlist,
2622,2017-04-05T11:45:19.730Z,Un Sueño (feat. Aloe Blacc),False,180998,playlist,
2623,2017-05-28T15:27:30.769Z,We Good,False,172423,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX55dNU0PWnO5
2624,2017-04-15T15:28:45.384Z,Empty Arms,False,170106,playlist,
2625,2017-06-21T21:09:30.203Z,Between The Lines,False,194767,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXbd3n9ltn0q5v
2626,2017-04-22T18:10:19.878Z,Hips Don't Lie,False,218093,,
2627,2017-05-19T12:50:01.759Z,Too young,False,197973,playlist,
2628,2017-04-14T09:09:34.938Z,Dia Ja Manche,False,276981,playlist,
2629,2017-06-08T06:25:02.509Z,Glory Days (Never Again) - Netsky Remix,False,329142,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2630,2017-04-15T20:27:44.786Z,Last Train (Remastered LP Version),False,181773,playlist,
2631,2017-04-22T20:58:57.400Z,Music for Eating Gumbo,False,69067,playlist,
2632,2017-04-23T20:31:00.134Z,Extract of a Fragment Part I,False,570306,playlist,
2633,2017-04-24T08:55:30.792Z,Doctor's In,False,176066,playlist,
2634,2017-04-22T17:36:33.676Z,"Love Struck Baby - Live at Montreux, 1982",False,173226,,
2635,2017-05-29T06:23:14.248Z,Sundowning,False,541624,album,https://open.spotify.com/album/0Gpzpr7DcOXAWM3lXUR1bP
2636,2017-06-19T18:28:36.967Z,Sit Back (feat. Truthos Mufasa & Black Josh),True,213188,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2637,2017-05-24T06:36:43.117Z,Jég dupla whiskyvel,False,273920,,
2638,2017-04-12T07:47:46.416Z,Son of Sam,False,516224,,
2639,2017-05-23T18:17:33.532Z,Letter to The Editor,True,233506,album,https://open.spotify.com/album/3naxO4ZMrfJqEpEKjkVvlH
2640,2017-04-24T13:05:56.564Z,The Boss,False,190733,,
2641,2017-06-21T20:51:35.685Z,Driving - Original mix,False,402000,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXbd3n9ltn0q5v
2642,2017-04-21T18:24:57.667Z,Love Thing - Feat. Svene,False,368780,album,
2643,2017-06-27T04:27:58.990Z,Processing Lights - live version,False,242230,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2644,2017-06-07T09:42:12.524Z,L.A.LOVE (la la),False,192653,playlist,https://open.spotify.com/user/akryworuka/playlist/6UJEAu52Vb5O7VEBK8dZP2
2645,2017-05-22T13:11:51.923Z,Drama,False,362600,playlist,
2646,2017-04-08T17:00:16.674Z,In Cold Blood,True,206853,playlist,
2647,2017-04-10T14:00:22.059Z,Lazy Place,False,235937,playlist,
2648,2017-05-12T07:38:27.442Z,All of Me,False,148693,album,
2649,2017-04-09T18:05:48.232Z,You Don't Care,False,140840,,
2650,2017-04-23T14:12:40.298Z,The Stones Are Not Too Busy,False,629203,playlist,
2651,2017-04-05T11:44:22.147Z,Postpone,False,245533,playlist,
2652,2017-05-18T20:17:44.555Z,The Chank,False,254986,,
2653,2017-04-22T21:11:12.594Z,Home,False,75789,playlist,
2654,2017-05-16T09:18:40.392Z,First In Flight,False,272733,playlist,
2655,2017-04-21T21:13:19.048Z,Platoon,False,190330,playlist,
2656,2017-04-25T18:55:23.476Z,Ear Buds,False,237026,playlist,
2657,2017-04-19T09:30:55.081Z,Frog's Dinner,False,548826,album,
2658,2017-05-18T09:25:08.695Z,All My Ex's Live In Texas,False,202160,playlist,
2659,2017-05-14T10:17:15.205Z,Give Me Water,False,200314,playlist,
2660,2017-05-19T08:58:20.224Z,All Night Long,False,258600,album,
2661,2017-04-22T18:54:12.159Z,Un ballo in maschera: Prelude,False,233133,album,
2662,2017-06-18T09:40:24.398Z,Commies - Avalon & Laughing Buddha Remix,False,469930,album,https://open.spotify.com/album/6Y9l3skgelDRxoFAGQSNUB
2663,2017-06-07T08:10:49.795Z,Moment I Feared,True,147082,album,https://open.spotify.com/album/4HGpekiabmZyat5xw23uZB
2664,2017-04-26T11:36:44.157Z,BLOOD.,True,118066,album,
2665,2017-04-05T20:00:04.690Z,Lonesome in My Home,False,172413,album,
2666,2017-05-22T13:54:50.608Z,Retaliation Suite,False,173693,playlist,
2667,2017-04-23T14:02:10.818Z,Breathing Place,False,436160,playlist,
2668,2017-04-21T07:59:52.184Z,Trek,False,325986,album,
2669,2017-05-23T09:09:17.042Z,Crazy,False,316000,album,https://open.spotify.com/album/5LdFV0mo8IlQivAGHXGivQ
2670,2017-04-25T08:24:37.649Z,Dreamer,False,412631,album,
2671,2017-06-07T07:26:38.379Z,Polen Planet - Original Mix,False,525000,album,https://open.spotify.com/album/2oIhQQO0GvswOJ6gNiLThC
